,chi2,chi2dof,Mbol,Mbol_err,logg,logg_err,G3,distance,dist_mod,G3_BP,G3_RP,Teff,Av_G3,Av_G3_BP,Av_G3_RP,mass,age
0,0.00017646589646156947,1,8.224658884875227,150.69720670460097,8.538169797585775,75.3989502315519,11.027282133658412,129.46153279570427,5.560703723311282,10.890652363388472,11.294444001530318,27761.167483221932,0.0,0.0,0.0,0.9628258117533166,72900535.4053841
