,chi2,chi2dof,Mbol,Mbol_err,logg,logg_err,G3,distance,dist_mod,G3_BP,G3_RP,Teff,Av_G3,Av_G3_BP,Av_G3_RP,mass,age
0,0.0002124919057669275,1,8.568891799078687,62.28939604653986,7.017336697989181,31.326065740030316,9.858338553872445,561.0905958309689,8.745164948819877,9.798321449228718,9.979435345503088,15024.448553195616,0.0,0.0,0.0,0.24642686017730586,7365302.48567846
