recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
787261,787260,NGC_6633,4780,4476923177487779072,1,1,0.541814856764673,275.2877303,0.02625026,6.11562782,0.02604951,34.96988359,9.5078417,0.84856249,0.03465305,-1.40012173,0.0379102,2.6607021,0.03902153,,,-0.16441,0.45262,0.079154,,,,31,29.444108,1.5640869,2.011955,1.0,357143.77473779,135.27007,196783.62887867,141.00029,237537.62855947,141.90689,11.805259,12.10357,11.308564,0.795006,0.298311,0.496695,-29.568306,2.212298,1.0,11.0,3.0,11.146847,0.02230733,8.0,,,,NOT_AVAILABLE,0,0,1.27686213,1.31345805,1.3524898,1.38796471,1.45658233,275.2877266,6.11563405
787262,787261,NGC_6633,4780,4477009660948378624,1,1,0.6992536520474754,275.8324885,0.03320889,6.17886864,0.03304901,35.2725779,9.05164332,1.03838813,0.04121654,-2.01655132,0.04066584,2.50421629,0.04098229,,,0.025103,0.15178,0.15343,,,,31,29.4833113,1.3620157,0.9646449,1.0,7197.60971008,3.6529279,2208.98119974,6.0984864,7210.43816128,11.045626,16.044395,16.978062,15.102991,1.875071,0.933666,0.941404,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.64293954,0.64945194,0.6631208,0.67152024,0.69603772,275.8324838,6.17887761
787263,787262,NGC_6633,4780,4477024878004673792,1,0,0.46152102899379105,275.459543,0.04306413,6.33840508,0.04269997,35.24931905,9.45458261,1.30465703,0.05359001,-2.55833153,0.05069896,2.55765036,0.05348919,,,-0.22466,0.11169,0.16928,,,,31,29.6593667,1.3339021,0.95335627,1.0,4373.57644747,2.6943047,1199.44469776,6.6887956,4692.73131222,7.5959992,16.585276,17.641092,15.569331,2.071761,1.055817,1.015944,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.59277478,0.60037787,0.61097083,0.62167464,0.64298976,275.4595372,6.33841645
787264,787263,NGC_6633,4780,4477038312670354432,1,1,0.579389000378737,276.1227767,0.10645805,6.42015467,0.11338241,35.62166826,8.9013957,1.15499656,0.13788392,-1.66717366,0.13528697,2.42061848,0.14320736,,,0.03232,0.16658,0.14284,,,,31,29.7105771,1.2386564,0.9893459,1.0,1029.28966207,1.5620455,159.6935593,4.4549155,1385.97761127,8.821958,18.156023,19.830324,16.893505,2.936819,1.674301,1.262518,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.43783326,0.44489636,0.45826789,0.47027898,0.4942413,276.1227715,6.42016208
787265,787264,NGC_6633,4780,4477039961934835968,1,0,0.41205395313121157,275.9020529,0.3474611,6.38275132,0.3363378,35.48856564,9.08091949,1.46656742,0.51910484,-0.74878856,0.43248338,2.11020896,0.48702154,1.1468164,0.09523605,0.36818,-0.20814,-0.00032383,-0.2157,-0.21403,0.15514,95,29.6837378,,0.9528052,0.94238281,215.34508999,0.80095685,51.71484708,6.3666797,241.7976407,6.581692,19.85453,21.054504,18.789265,2.26524,1.199974,1.065266,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.26069502,0.27230216,0.28327125,0.29412743,0.30992662,275.9020464,6.38275464
787266,787265,NGC_6633,4780,4477049273423290880,1,1,0.6905495182784634,276.1064123,0.01322595,6.56914254,0.01366975,35.74925627,8.98249034,0.60572728,0.01644212,-1.99505354,0.01751568,2.47546022,0.01707702,,,-0.14062,0.36726,-0.072404,,,,31,29.8601811,1.6682401,0.90985966,1.0,2624439.21649834,710.3483,1714379.91286375,850.7952,1355313.92327825,481.87985,9.639775,9.753275,9.417796,0.335479,0.1135,0.221979,-38.66067,2.710496,1.0,17.0,7.0,9.326225,0.00926524,9.0,215.3215,15.925791,9.0,NOT_AVAILABLE,0,0,1.81858565,1.98054192,2.13115239,2.21999562,2.39259551,276.1064096,6.5691514
787267,787266,NGC_6633,4780,4477051408031742208,1,1,0.5903141136944237,276.2139281,0.02807056,6.6376486,0.02804971,35.85958174,8.91750769,1.11636708,0.03540539,-1.19916303,0.04084966,2.70006293,0.03949512,,,-0.062509,0.41554,0.10027,,,,31,29.9233457,1.4073502,1.4052263,1.0,15479.2174992,7.5969324,5822.82542212,22.243818,14493.16496081,24.118755,15.212995,15.925708,14.344988,1.58072,0.712713,0.868007,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.72202024,0.730788,0.7448004,0.75534589,0.78760632,276.2139231,6.63765393
787268,787267,NGC_6633,4780,4477058279979335168,1,1,0.646414732501639,275.7452611,0.02146954,6.5739193,0.02079215,35.59137805,9.30567565,1.23134768,0.02738721,-1.58198829,0.02672081,2.5093305,0.0252353,,,0.018458,-0.034132,0.075677,,,,31,29.8819438,1.4232302,0.99486655,1.0,18718.71199912,9.6506605,7275.33413837,16.572613,16372.77014214,22.410633,15.006677,15.683909,14.21259,1.471319,0.677233,0.794086,,,,,,,,,,,,VARIABLE,0,0,0.74217377,0.75189755,0.76958768,0.78157203,0.81559198,275.7452556,6.57392633
787269,787268,NGC_6633,4780,4477070198507434496,1,1,0.6548646856555712,275.9996843,0.01444819,6.83045077,0.01384161,35.93819331,9.19394075,1.0043778,0.01760083,-1.56565509,0.01656323,2.66623736,0.01745266,,,-0.3702,0.16746,0.07482,,,,31,30.1263164,1.4701861,0.91950715,1.0,7807488.00218016,1502.0973,3470184.32653071,1884.8978,6211012.43052377,2314.8462,8.456089,8.98766,7.764989,1.222671,0.531571,0.6911,-28.640667,0.139834,1.0,16.0,4.0,7.504613,0.00513639,10.0,10.278137,1.0755899,10.0,NOT_AVAILABLE,0,0,2.01478068,2.44131875,2.76780513,3.11981588,3.48308352,275.9996798,6.83045773
787270,787269,NGC_6633,4780,4477072195661750016,1,0,0.42092722435324337,275.2233125,0.46560013,6.36803456,0.4575445,35.16989559,9.67788865,0.75029737,0.6192381,-2.63013578,0.5802354,2.48818353,0.57899415,1.2623603,0.13975982,-0.31256,0.17004,0.18446,-0.033423,0.020088,-0.38366,95,29.6989758,,1.0823625,0.54589844,171.04830465,0.92335874,34.23265482,5.21512,236.0068868,6.3644686,20.10457,21.502441,18.815584,2.686857,1.397871,1.288986,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.23818372,0.2487961,0.25987033,0.2698673,0.28464952,275.2233091,6.36804625
