recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
945258,945257,Stock_2,5361,458923547711833216,1,0,0.3652952480983378,36.75384745,0.305312,58.5235238,0.3180092,135.1500595,-2.06251193,15.47174083,0.43993074,-14.31669162,0.4065633,2.42107657,0.4493533,1.7811121,0.08341697,-0.115,0.048092,-0.13312,0.13027,0.14745,0.14098,95,41.162468,,1.0089589,0.89306641,200.64079849,0.80660707,158.69046825,21.631783,106.5995911,20.209595,19.931318,19.837166,19.678507,0.158659,-0.094152,0.252811,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.26227157,0.27544957,0.29439764,0.30881648,0.32864517,36.75371575,58.5235874
945259,945258,Stock_2,5361,458923646491271808,1,0,0.2673579700149803,36.77210579,0.1962611,58.530026,0.2085122,135.1566077,-2.05300796,15.1367313,0.26678437,-14.79880434,0.2676681,2.0756586,0.2886227,1.1621711,0.0553024,0.011729,-0.048527,-0.051167,0.042919,0.14508,0.16615,95,41.1643239,,0.9674415,1.0,325.15819624,0.8799198,49.74490024,5.0915203,438.13997099,5.1930013,19.40713,21.09667,18.143864,2.952806,1.689541,1.263266,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.31828934,0.3323187,0.35156228,0.36627236,0.38344908,36.77197693,58.5300917
945260,945259,Stock_2,5361,458924574203887616,1,0,0.44142902535544865,36.59284003,0.10207008,58.5740323,0.10868144,135.0534454,-2.04558968,14.82795389,0.12824029,-14.43938042,0.13763644,2.52385599,0.16074367,,,0.13695,-0.082243,-0.075923,,,,31,41.2438339,1.2553259,0.98215914,1.0,793.75450134,1.2155703,137.00863096,7.2744503,1011.85512297,7.7965345,18.438152,19.996672,17.2351,2.761572,1.558519,1.203052,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.41959598,0.43457396,0.45281778,0.46820436,0.48479482,36.59271363,58.5740964
945261,945260,Stock_2,5361,458924746002582784,1,0,0.3909605263289636,36.68553986,0.07089888,58.5780508,0.07671603,135.097137,-2.02448417,14.79389815,0.09454879,-14.33907242,0.09630249,2.42155809,0.10912654,,,0.10575,-0.031979,-0.06763,,,,31,41.2269593,1.2766445,1.3375058,1.0,1938.87674898,3.2173302,396.0840582,6.054579,2588.42843204,8.541719,17.46849,18.844074,16.215305,2.628769,1.375584,1.253185,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.52082592,0.53521731,0.55112627,0.56702101,0.5847064,36.68541374,58.5781146
945262,945261,Stock_2,5361,458925123962758272,1,0,0.45948034210796257,36.63162216,0.23662686,58.6184688,0.27807447,135.0563709,-1.9968616,15.22879836,0.31321204,-14.19406751,0.36104167,2.45257569,0.3721706,1.2594965,0.06987564,0.14406,0.0050844,0.096339,0.073325,0.20741,0.16031,95,41.2754797,,1.0549794,1.0,240.54240194,0.7358155,46.98451796,5.510681,339.21242388,5.8128953,19.734388,21.158655,18.421717,2.736938,1.424267,1.312672,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.28194193,0.29343781,0.31571328,0.32994912,0.35093829,36.63149219,58.6185319
945263,945262,Stock_2,5361,458927224203399936,1,0,0.4108172486746909,36.74478863,0.23368412,58.6984688,0.30240253,135.0825257,-1.90104165,15.99421053,0.30541626,-14.87649077,0.38967636,2.66085533,0.36689547,1.1297303,0.07437961,0.077188,-0.086682,0.030062,0.12016,0.17059,0.19846,95,41.322919,,1.032823,1.0,206.86010962,0.6506099,40.86903226,5.061504,370.35851571,7.6801863,19.898174,21.310057,18.32634,2.983717,1.411882,1.571835,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.2656925,0.27950738,0.29769165,0.31342543,0.33236069,36.74465181,58.6985349
945264,945263,Stock_2,5361,458930316584175104,1,0,0.452676441838216,36.48042203,0.01669988,58.5343613,0.01895841,135.012838,-2.10361139,15.18189775,0.02346967,-14.56912444,0.0236652,2.75399456,0.0265506,,,-0.024411,0.065707,-0.093179,,,,31,41.2328508,1.4017475,1.0230379,1.0,15776.53770899,14.473142,5681.47491877,23.131561,14490.18494325,34.205387,15.192338,15.95239,14.345211,1.607179,0.760052,0.847127,,,,,,,,,,,,VARIABLE,0,0,0.74762737,0.76400796,0.78978626,0.81163862,0.84338436,36.48029276,58.534426
945265,945264,Stock_2,5361,458932068927657600,1,0,0.3382427931043179,36.12252433,0.13335462,58.4888649,0.12991135,134.8540329,-2.21239,15.82568585,0.19229902,-14.36674139,0.1642967,2.42959029,0.20535801,,,0.011066,0.097708,-0.15062,,,,31,41.2714083,1.2484943,0.9035936,1.0,659.56306047,1.2422545,119.67323192,12.940294,860.85701685,10.793067,18.639227,20.143549,17.410568,2.732981,1.504322,1.228659,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.39681082,0.41389097,0.43076946,0.44647228,0.46216433,36.12238976,58.4889287
945266,945265,Stock_2,5361,458933271521706752,1,1,0.5766168960742885,36.0719864,0.05475236,58.5477829,0.05807951,134.8085869,-2.16650361,15.5542578,0.07979499,-14.34371533,0.07820566,2.62662947,0.08539142,,,0.056143,-0.017773,-0.087133,,,,31,41.3359533,1.297368,1.0872602,1.0,2448.1449066,2.5050924,559.92246481,10.111308,2942.21427393,10.969999,17.215275,18.468222,16.07621,2.392012,1.252947,1.139065,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.54265563,0.55940595,0.57632441,0.5929818,0.60850627,36.07185391,58.5478467
945267,945266,Stock_2,5361,458935195663994368,1,0,0.282267553203894,36.20261569,0.26831505,58.6255407,0.28191763,134.8449733,-2.06975816,14.47331488,0.35487422,-13.18467388,0.35496047,2.2376172,0.40458116,1.3258486,0.07632209,-0.094309,0.079304,-0.083079,-0.10336,0.17382,0.09899,95,41.3770909,,1.1129575,0.99951172,250.66037409,0.8725611,57.5288535,8.559646,341.53830882,5.798924,19.689653,20.938828,18.414297,2.52453,1.249174,1.275356,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.28664572,0.30193533,0.32074969,0.3388989,0.35558269,36.20249213,58.6255993
