recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
349749,349748,Melotte_25,4424,38929141191925760,1,1,0.6034523431875235,60.18788343,0.17277983,13.9062614,0.13904728,177.1761775,-28.421921,129.16168673,0.21631232,-14.79387826,0.15938176,22.20722128,0.1871563,,,0.11577,-0.047727,0.20051,,,,31,-6.5757825,1.2412766,14.231843,1.0,86992.14365018,181.91368,13297.22259905,91.46352,120645.67444341,311.53345,13.338667,15.02914,12.044116,2.985024,1.690473,1.294551,38.28595,2.305107,1.0,19.0,3.0,11.461305,0.0140242,16.0,,,,NOT_AVAILABLE,0,1,0.45274026,0.4552596,0.46540531,0.47120336,0.48309618,60.18729205,13.9063272
349750,349749,Melotte_25,4424,39163474607448192,1,1,0.5655366258799435,60.24846451,0.24988297,14.3458649,0.17658143,176.8498829,-28.0841461,128.23816554,0.3461106,-14.9061571,0.2186772,21.96957787,0.2720026,,,0.073909,-0.18657,0.1449,,,,31,-6.15663308,1.2424088,15.231374,1.0,58413.19281471,43.561317,8759.04269907,40.439655,78281.66221644,100.397385,13.77109,15.482401,12.513745,2.968656,1.711311,1.257344,,,,,,,,,,,,NOT_AVAILABLE,1,0,0.40731346,0.40974841,0.41924749,0.42505718,0.43584155,60.24787622,14.3459311
349751,349750,Melotte_25,4424,39305036729495936,1,1,0.5738927281771774,60.92602282,0.02817132,14.9912187,0.02103583,176.8033959,-27.1652193,141.34918527,0.03546638,-23.97284945,0.0239648,24.09811536,0.03062756,,,0.081425,-0.27373,0.15483,,,,31,-5.65257542,1.773579,1.0177372,1.0,18458.35265471,11.07188,13746.72580514,16.318235,7182.61113909,10.532988,15.021885,14.993044,15.107189,-0.114145,-0.028841,-0.085304,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.27784063,0.28500228,0.29188397,0.29809118,0.30757899,60.92537247,14.9913253
349752,349751,Melotte_25,4424,39612036694609152,1,0,0.4506930147787484,58.83479837,0.20135313,14.6581328,0.14677644,175.535174,-28.8812205,157.20826314,0.24381202,-20.81547668,0.18260305,26.98866019,0.23660745,1.2037259,0.04153425,0.051806,-0.27318,0.15293,0.10748,-0.10281,-0.10681,95,-5.57343725,,1.3061082,1.0,893.58442696,1.6667573,49.64868997,5.9541717,1598.0780502,10.120076,18.309528,21.098772,16.738901,4.359871,2.789244,1.570627,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.10049049,0.11435591,0.11635557,0.12030679,0.12095368,58.83407616,14.6582254
349753,349752,Melotte_25,4424,40010820115615360,1,0,0.27916270568661294,59.3435342,0.01860834,14.9724455,0.01322774,175.6548127,-28.3070717,106.21333349,0.02545552,-25.04696072,0.01722639,17.01108006,0.0210002,,,0.11228,-0.21018,0.2119,,,,31,-5.36677652,1.3104026,1.539975,1.0,105529.97450459,41.71672,25742.12189144,60.892483,124890.79776343,752.62274,13.128927,14.311932,12.00657,2.305362,1.183004,1.122357,35.36694,0.714536,1.0,18.0,6.0,11.507601,0.01479663,12.0,,,,NOT_AVAILABLE,0,0,0.47503037,0.47768888,0.48798095,0.49417596,0.50544555,59.34304555,14.9725568
349754,349753,Melotte_25,4424,40010820115615488,1,0,0.2736055290048672,59.34410138,0.02127401,14.9721763,0.0156941,175.6554601,-28.3068531,106.34452072,0.02937014,-24.57854121,0.02027561,16.91883639,0.02395214,,,0.11943,-0.20063,0.20446,,,,31,-5.36715168,1.2906871,1.6806666,1.0,82295.81687125,57.49602,18191.44903677,77.6004,100524.32142821,357.47647,13.398923,14.688874,12.242218,2.446656,1.289951,1.156705,36.44772,20.254015,1.0,18.0,6.0,11.717586,0.01928539,12.0,,,,NOT_AVAILABLE,0,1,0.44646583,0.44872482,0.45891939,0.46455172,0.47660516,59.34361213,14.9722856
349755,349754,Melotte_25,4424,40470720915966208,1,1,0.50759620734813,58.72237234,0.06008928,16.3155208,0.04109642,174.0823237,-27.8210339,131.35248341,0.07592996,-22.73058265,0.05417467,22.74402569,0.06847326,,,-0.093902,-0.32014,0.30847,,,,31,-3.92949714,1.2526717,3.0967972,1.0,125608.9931513,109.423485,20734.43442536,64.64302,164876.00349002,256.6017,12.939815,14.546812,11.705002,2.84181,1.606998,1.234813,30.839903,2.829581,1.0,24.0,2.0,11.108168,0.00896964,22.0,,,,NOT_AVAILABLE,0,1,0.49234757,0.49964308,0.5069727,0.51249995,0.52134329,58.72176406,16.3156219
349756,349755,Melotte_25,4424,42947680095257344,1,0,0.2580517191565277,56.74918098,0.02556075,15.404579,0.01850032,173.3166242,-29.8166325,220.86648565,0.03644887,-26.62276447,0.02474455,35.67531924,0.0276761,,,0.27679,-0.028378,0.34944,,,,31,-4.41544748,1.2294735,1.3787595,1.0,50238.40152131,36.161655,6674.67772906,23.21255,69103.82455626,78.94163,13.934777,15.777467,12.64914,3.128326,1.84269,1.285637,40.25224,2.324849,2.0,11.0,2.0,12.035259,0.02528666,10.0,,,,NOT_AVAILABLE,0,0,0.39062982,0.39315247,0.40188888,0.40772082,0.41841009,56.74816277,15.4046973
349757,349756,Melotte_25,4424,43538293935879680,1,0,0.4987125293287416,58.7777751,0.01713006,16.9983689,0.01050001,173.5685524,-27.3095004,147.60551611,0.02147896,-24.54274747,0.0125951,24.54855812,0.01831171,,,0.33068,-0.081315,-0.02028,,,,31,-3.27237959,1.50309,1.0472568,1.0,5982642.05758727,3136.9128,2868175.35539161,4994.1045,4419701.73175956,5011.955,8.745134,9.194528,8.134413,1.060115,0.449393,0.610722,36.264904,0.166247,1.0,14.0,3.0,7.8942523,0.00784218,9.0,7.655505,1.9182903,9.0,VARIABLE,0,0,0.96139378,0.96911465,0.98605699,0.99747984,1.01921779,58.7770891,16.998478
349758,349757,Melotte_25,4424,43615122310787840,1,0,0.4940613997418548,58.29252814,0.02855157,17.3269547,0.01743316,172.9393611,-27.4127984,143.69607742,0.03951717,-29.39642147,0.02278794,23.19392008,0.03111844,,,0.26541,-0.13276,0.025188,,,,31,-2.85457269,1.6417414,0.8862785,1.0,83435305.57318626,28014.203,51779474.73422662,52106.324,46625697.45730832,65751.86,5.883992,6.053148,5.576332,0.476816,0.169156,0.30766,32.325203,0.166667,1.0,21.0,0.0,5.464742,0.00629322,22.0,60.413486,0.6623156,20.0,NOT_AVAILABLE,0,0,1.59423407,1.62514879,1.6737973,1.71311559,1.76388915,58.29185913,17.3270854
349759,349758,Melotte_25,4424,43615328469218176,1,1,0.6012323131572648,58.28787274,0.04302587,17.3288992,0.02783485,172.9342927,-27.4146116,139.95179753,0.05734033,-29.41092934,0.03614338,23.27319135,0.04492696,,,0.0592,-0.16767,-0.12607,,,,31,-2.85174094,1.2328005,1.2485197,1.0,15298.37632107,7.2401385,2032.05545331,34.33603,21553.35699373,36.529026,15.225754,17.068703,13.914108,3.154594,1.842949,1.311646,44.133305,5.614314,2.0,6.0,0.0,13.043527,0.10760425,15.0,,,,NOT_AVAILABLE,0,0,0.26370416,0.26540715,0.27292101,0.27800425,0.29124404,58.28722116,17.3290299
349760,349759,Melotte_25,4424,43789772861265792,1,1,0.518760566255573,57.60462004,0.01433015,17.2464094,0.00889402,172.4830772,-27.9368575,127.27828306,0.01795615,-22.32068278,0.01184714,21.01286844,0.01577862,,,0.12871,-0.36704,0.066537,,,,31,-2.79447773,1.5014422,1.0372365,1.0,3896026.79710689,4620.261,1860475.16577008,7445.263,2920195.88807574,8456.592,9.210812,9.664482,8.584366,1.080116,0.45367,0.626446,-51.721786,34.40201,1.0,20.0,5.0,8.33989,0.01414589,13.0,,,,VARIABLE,0,0,0.88778231,0.89590092,0.90983512,0.91971903,0.93776286,57.60402773,17.2465086
349761,349760,Melotte_25,4424,44052178182130816,0,0,0.3662783327594833,55.51918508,0.02887428,16.4216518,0.02144888,171.5220547,-29.9261054,153.72489604,0.03514826,-23.9597547,0.02584649,23.48709661,0.03310566,,,0.046649,-0.19261,0.19851,,,,31,-3.16102908,1.227004,1.038489,1.0,21786.16607657,17.952147,2843.5260537,23.123278,30129.95000723,59.294926,14.841915,16.7039,13.5504,3.1535,1.861984,1.291515,32.267548,4.124629,2.0,9.0,0.0,12.947624,0.05643247,12.0,,,,NOT_AVAILABLE,0,0,0.29569569,0.30187481,0.30983069,0.31603746,0.32659589,55.5184728,16.4217583
349762,349761,Melotte_25,4424,44388010264995200,0,0,0.3266297332037612,55.19166625,0.06663018,17.5798255,0.06063076,170.3404674,-29.3061784,159.77467414,0.09814205,-26.29655798,0.08253813,23.71616645,0.08018311,,,0.13256,-0.073061,0.53054,,,,31,-1.96202147,1.1962038,1.1630465,1.0,5960.93231599,7.3225803,536.67155341,12.77536,8945.31639303,19.94382,16.24908,18.51427,14.868906,3.645365,2.26519,1.380175,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.18672248,0.19135341,0.19573306,0.20057085,0.20889423,55.19092136,17.5799424
349763,349762,Melotte_25,4424,44894472808190720,0,0,0.4307318409641002,55.4819398,0.01996726,18.7598092,0.01405661,169.6462646,-28.2582057,155.80825104,0.0287964,-28.50592294,0.01820235,24.25605182,0.02221324,,,0.41713,0.034355,0.079957,,,,31,-0.87506682,1.3058578,1.3976413,1.0,241100.38864963,150.44759,56964.60231871,105.688255,277961.62495399,281.4128,12.231873,13.44953,11.137934,2.311596,1.217657,1.093939,33.90521,0.527187,1.0,16.0,4.0,10.627284,0.0090607,11.0,8.267902,7.1765833,11.0,NOT_AVAILABLE,0,1,0.5623922,0.56390088,0.57246705,0.57682883,0.58820735,55.48120847,18.7599359
349764,349763,Melotte_25,4424,45142202225729024,1,1,0.522264399675645,61.92482687,0.04590853,15.1619489,0.02430364,177.3783235,-26.3311432,133.17454012,0.06318236,-17.6571874,0.03306108,23.04580239,0.04379017,1.5062537,0.00661276,0.46829,-0.18032,-0.44553,-0.37995,-0.40152,0.11995,95,-5.66938132,,1.4231122,1.0,6340215.88829723,8966.785,4629580.6016691,1277433.5,6967818.24537688,1664391.5,8.682107,8.674688,7.640153,1.034535,-0.007419,1.041954,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.97185783,0.97997686,0.99701681,1.00842652,1.03100989,61.92421364,15.1620274
349765,349764,Melotte_25,4424,45142206521351552,1,1,0.6642098871028647,61.92552108,0.02792224,15.1626859,0.01612104,177.3782009,-26.3301532,127.74418004,0.04115653,-23.23863767,0.0243436,22.85053714,0.02888327,,,0.23842,-0.096695,-0.30047,,,,31,-5.6687835,1.6350477,0.8232454,1.0,76028334.11389707,27638.504,46659496.63540592,40804.332,43189434.45228092,46177.7,5.984928,6.166192,5.659452,0.506741,0.181264,0.325477,37.40699,0.129369,1.0,10.0,0.0,5.53187,0.01596426,10.0,27.422554,0.32299373,9.0,NOT_AVAILABLE,0,1,1.56733656,1.5998469,1.64139721,1.68293753,1.72615441,61.92493285,15.1627892
349766,349765,Melotte_25,4424,45159901786885632,1,1,0.7153963419816252,61.75568096,0.01576459,15.3349414,0.01094678,177.1131038,-26.3388422,124.62563851,0.01990343,-19.78572343,0.01443584,22.22862392,0.01739365,1.4374427,0.00367176,0.17384,0.052411,0.010486,0.040476,-0.040551,-0.01158,95,-5.46871372,,0.983135,1.0,1796003.7831691,1020.4982,718094.10336161,1276.949,1528902.38530654,2249.0852,10.051599,10.698089,9.286946,1.411142,0.64649,0.764652,38.01558,0.168054,1.0,14.0,2.0,8.995053,0.01335501,10.0,7.9039907,3.373436,10.0,VARIABLE,0,1,0.77617795,0.77944644,0.79113145,0.79924304,0.81491959,61.75510662,15.3350294
349767,349766,Melotte_25,4424,45198178534988672,1,1,0.827264542974163,62.49039974,0.03760913,15.4168836,0.0257298,177.565668,-25.7529661,118.5226959,0.05327996,-21.854283,0.03814385,21.22679016,0.04107401,,,0.10158,0.011157,-0.16127,,,,31,-5.52058151,1.2298446,1.5162789,1.0,27704.77170549,20.52422,3638.28118114,20.452286,38158.98533422,36.68594,14.58098,16.436302,13.293903,3.142399,1.855322,1.287077,48.14809,9.176646,2.0,7.0,1.0,12.7171955,0.03908495,8.0,,,,NOT_AVAILABLE,0,0,0.32445314,0.32878025,0.33817427,0.34306362,0.35394937,62.48985331,15.4169807
349768,349767,Melotte_25,4424,45293526808851200,1,1,0.6978445425257516,62.86573746,0.01612419,15.9920648,0.01178141,177.3494792,-25.1023752,117.53594289,0.02060364,-19.69232141,0.01664481,20.97584775,0.01798647,,,0.10236,-0.018182,0.28402,,,,31,-5.02140085,1.2547013,1.1304576,1.0,58134.71883479,57.822884,9696.49785817,50.67802,75738.05510961,192.69658,13.776278,15.372005,12.54961,2.822394,1.595727,1.226667,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.40685852,0.40919521,0.41874949,0.4244738,0.43521384,62.86519405,15.9921523
349769,349768,Melotte_25,4424,45367056650753280,1,1,0.7127987158306204,61.56774807,0.02034711,15.6980329,0.01568474,176.6763395,-26.2326584,118.96454993,0.02648551,-19.71509867,0.01980985,21.17503965,0.0225282,,,0.23158,-0.082941,0.27899,,,,31,-5.07787293,1.5728333,0.9715326,1.0,15584418.13912424,7545.28,8623653.48781527,13918.654,10020055.95549816,11546.605,7.70564,7.999314,7.24572,0.753594,0.293674,0.45992,37.35873,0.125776,1.0,22.0,0.0,7.0774174,0.00569491,22.0,7.925325,1.2804446,21.0,VARIABLE,0,1,1.15245401,1.15794061,1.18492034,1.19706413,1.22911724,61.56719885,15.6981205
349770,349769,Melotte_25,4424,45404199528067200,1,1,0.6377881623562633,61.04541973,0.06303936,15.80601,0.04101206,176.2114303,-26.5341886,126.87052589,0.0891474,-19.53289916,0.04910009,22.02669698,0.06933186,,,-0.12501,-0.26222,0.22287,,,,31,-4.87552672,1.1968875,1.1325415,1.0,5797.3542203,3.667859,528.40364248,5.7714844,8611.25317857,10.97259,16.279293,18.531128,14.91023,3.620898,2.251835,1.369063,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.18451588,0.1896382,0.1940924,0.19870073,0.20687907,61.0448337,15.8060968
349771,349770,Melotte_25,4424,45506454107945344,1,0,0.4237795235249762,62.48875834,0.04537085,16.3781353,0.03378932,176.7652694,-25.1192777,158.47749941,0.05909382,-29.23679321,0.04673134,28.76897705,0.05100125,,,0.11122,-0.039064,0.22167,,,,31,-4.57553276,1.2037776,1.1411465,1.0,11616.71986239,9.331551,1162.71886313,13.225363,16983.0370445,33.1284,15.524658,17.674856,14.172857,3.501999,2.150198,1.351801,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.2385326,0.24015912,0.24629761,0.25001698,0.26268037,62.4880242,16.3782652
349772,349771,Melotte_25,4424,45567511362945152,1,1,0.6790377379462114,61.93056278,0.01566595,16.5186791,0.01147542,176.2554355,-25.4255449,122.30377721,0.01896086,-24.96347377,0.01465082,21.59088819,0.01776174,,,0.12915,-0.12868,0.052459,,,,31,-4.33785595,1.4729966,1.0342455,1.0,2711310.50520083,844.2039,1206273.05818867,1705.2897,2135716.39185324,1691.4872,9.604419,10.134928,8.924037,1.210891,0.530509,0.680382,37.819,0.246879,1.0,8.0,2.0,8.671263,0.01895598,3.0,,,,NOT_AVAILABLE,0,0,0.83309492,0.83859623,0.8520629,0.86002648,0.87593272,61.92999581,16.5187901
349773,349772,Melotte_25,4424,45679386670867584,1,0,0.4434625748102534,63.0912686,0.08208894,16.2508076,0.05600099,177.2917479,-24.7689839,153.64348544,0.12637013,-31.52183315,0.08938617,28.23965282,0.09073295,,,0.06003,0.023802,-0.15388,,,,31,-4.80624978,1.2580878,4.022593,1.0,161150.84414847,100.54432,27732.12913266,74.153015,208512.747152,213.07037,12.669286,14.231084,11.450064,2.78102,1.561798,1.219222,34.53119,2.168775,1.0,17.0,6.0,10.876372,0.01216163,11.0,,,,NOT_AVAILABLE,0,1,0.51979818,0.52306803,0.53138476,0.53625244,0.54635887,63.09055732,16.2509477
349774,349773,Melotte_25,4424,45769546624484736,1,1,1.0,64.0569118,0.18799639,16.7965888,0.12444754,177.504777,-23.712018,109.61404157,0.25167495,-21.7379541,0.18089965,20.59014784,0.2016998,,,0.056412,0.014874,-0.20584,,,,31,-4.43356462,1.2066542,5.199493,1.0,11418.63235131,51.796528,1248.79747065,10.268565,17682.51948241,22.601625,15.543332,17.597313,14.129035,3.468278,2.053981,1.414297,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.23702847,0.23885111,0.24503019,0.24854353,0.26086268,64.05640291,16.7966855
349775,349774,Melotte_25,4424,45770783575075968,1,1,0.9954971623744777,63.89569437,0.01825651,16.7622877,0.0135382,177.4229545,-23.8512849,111.02996428,0.02423682,-23.49033945,0.01853143,20.88155314,0.02127182,,,0.24022,-0.11629,0.02751,,,,31,-4.44031715,1.2640543,1.1216772,1.0,48362.28142556,34.063866,8530.8312099,30.531618,61747.71897675,88.770454,13.9761,15.511064,12.771343,2.73972,1.534964,1.204757,40.08798,2.160025,2.0,15.0,3.0,12.190032,0.0297952,12.0,,,,NOT_AVAILABLE,0,0,0.38626382,0.38915115,0.39778162,0.40353528,0.41403172,63.895179,16.7623921
349776,349775,Melotte_25,4424,45788547559850496,1,1,1.0,64.41279837,0.05839067,16.947724,0.03918705,177.6218844,-23.3552265,112.78276806,0.08130634,-23.81957711,0.06234102,21.44040641,0.06723819,,,0.30397,-0.2368,0.22955,,,,31,-4.34377898,1.5258913,2.3588305,1.0,10762614.46787061,4675.0796,5425286.4493621,11868.455,7625070.32101902,10658.114,8.107573,8.502485,7.542286,0.960199,0.394913,0.565287,,,,,,,,,,,,NOT_AVAILABLE,3,0,1.07492872,1.08436111,1.10333707,1.11789333,1.14244527,64.41227436,16.9478298
349777,349776,Melotte_25,4424,45789269114357632,1,1,0.8770207059867698,64.38494112,0.07774407,16.9496085,0.05015808,177.6014312,-23.3742289,122.36479154,0.1155066,-27.81259154,0.07946917,23.06464472,0.09579824,,,0.49871,-0.043233,0.21292,,,,31,-4.33732934,1.196153,1.0511117,1.0,4450.55389081,5.15281,360.98186552,12.119079,6813.65441381,24.102617,16.566332,18.944828,15.164445,3.780383,2.378496,1.401887,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.16539205,0.17322454,0.1775085,0.18303479,0.18874267,64.38437258,16.9497321
349778,349777,Melotte_25,4424,45845378567048320,1,1,0.8912425723357481,64.00659616,0.0197377,16.9829642,0.01304711,177.3163819,-23.6266872,117.3895156,0.02636095,-29.94066189,0.01835731,21.62212179,0.0209699,,,0.15778,0.039113,0.13417,,,,31,-4.24164478,1.2555231,1.2179997,1.0,59295.62654279,33.03722,9836.51628456,23.278053,77067.23071093,65.34042,13.75481,15.356439,12.530721,2.825718,1.601628,1.22409,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.40921143,0.41123584,0.42096464,0.42653664,0.43757226,64.00605063,16.9830973
349779,349778,Melotte_25,4424,45968901826385024,1,1,0.5612177933565013,62.0468944,0.01679744,16.8729573,0.0114602,176.0461988,-25.1059753,144.10107375,0.02181041,-29.40135325,0.01622793,24.93921929,0.01949619,,,0.27574,-0.051367,0.058664,,,,31,-4.01071989,1.3716718,1.1694524,1.0,885066.14697437,380.4545,285490.61802478,448.0815,869984.57353231,835.1883,10.819927,11.699563,9.899116,1.800446,0.879636,0.920811,37.558514,0.237624,1.0,16.0,1.0,9.514142,0.00744384,13.0,,,,NOT_AVAILABLE,0,0,0.69602835,0.69723633,0.70674731,0.71114489,0.72323598,62.04622514,16.873088
349780,349779,Melotte_25,4424,46056862756712320,1,0,0.26922074309487903,63.63096423,0.02169948,17.3395761,0.01391862,176.7655272,-23.6635194,81.70587848,0.02728351,-34.9729783,0.01949986,16.29004984,0.02287014,,,0.10075,-0.0463,0.025822,,,,31,-3.82744985,1.2735469,1.1109091,1.0,33729.27182297,19.92632,6435.91202867,17.934896,41935.60463043,58.25003,14.36735,15.817017,13.191439,2.625578,1.449667,1.175911,37.176006,3.088911,2.0,14.0,2.0,12.580031,0.0484108,12.0,,,,NOT_AVAILABLE,0,0,0.34801828,0.35134217,0.35986447,0.36451987,0.37452292,63.6305838,17.3397315
