recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
348986,348985,Melotte_22,4423,66725379258016768,1,1,0.5359931869734276,57.12549941,0.21668777,24.3453246,0.1323083,166.6781759,-23.1214394,19.60906253,0.26896814,-45.3558307,0.1706939,6.89946138,0.22321497,,,0.20417,0.028213,0.029611,,,,31,4.23502396,1.7087487,7.919,1.0,31551755.07748992,10963.058,21786144.01257176,14315.319,14950883.83649757,9490.754,6.939808,6.993091,6.811228,0.181863,0.053283,0.12858,,,,,,,,,,,,NOT_AVAILABLE,0,0,2.18895056,2.28617715,2.371,2.46543706,2.67378438,57.12540376,24.3455262
348987,348986,Melotte_22,4423,66727234683931520,1,1,0.9979261016848276,56.76502117,0.01924013,24.1594874,0.01518515,166.5502931,-23.4802713,19.33333344,0.02740718,-44.72484181,0.02020192,7.2768891,0.02185722,,,-0.13317,-0.24206,0.21827,,,,31,4.12513558,1.3591783,1.031376,1.0,55511.58726805,123.748215,17003.40469152,187.37807,56543.00946126,301.23837,13.826407,14.762202,12.866948,1.895254,0.935795,0.959459,27.351875,4.610686,2.0,16.0,3.0,12.363356,0.03857822,13.0,,,,NOT_AVAILABLE,0,0,0.59753899,0.61665038,0.62866223,0.64662422,0.66513695,56.764927,24.1596862
348988,348987,Melotte_22,4423,66728089380491648,1,1,0.9470371865890754,56.79601445,0.1379303,24.2308107,0.08507904,166.5207751,-23.4084879,19.51262477,0.22960587,-45.7943657,0.12339637,7.21922807,0.13816188,,,0.0014298,0.04738,-0.35925,,,,31,4.18855851,1.2281833,1.052468,1.0,1811.77699351,2.7812488,258.30970504,13.295336,2543.67785043,11.9002905,17.542105,19.308191,16.23424,3.073952,1.766087,1.307865,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.1851192,0.20712171,0.23543201,0.26131332,0.28130157,56.79591934,24.2310142
348989,348988,Melotte_22,4423,66728089380492160,1,1,0.7270332560394763,56.79950375,0.15516296,24.2314417,0.09998292,166.5228771,-23.40588,19.07404746,0.2441829,-43.29915586,0.14097326,7.19115277,0.16482066,,,0.11505,-0.084518,-0.14697,,,,31,4.18847935,1.2201912,1.2849022,1.0,1796.25268934,4.187605,209.07125666,17.768787,2733.18888024,19.008797,17.551449,19.537806,16.156221,3.381584,1.986357,1.395227,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.18443489,0.20652718,0.23467612,0.26059452,0.28041386,56.79941079,24.2316341
348990,348989,Melotte_22,4423,66728128037119616,1,0,0.4571900936611707,56.82561831,0.12270906,24.2307802,0.07731224,166.5425526,-23.390341,18.02322029,0.19778548,-46.54776548,0.11947671,7.52903993,0.12805286,1.1313946,0.02913176,0.2372,-0.19867,-0.33643,-0.28493,-0.06457,0.075787,95,4.18263492,,0.89206386,1.0,2833.7068421,5.2264276,529.54865932,18.267817,6657.67044558,30.670998,17.05648,18.528778,15.189589,3.339189,1.472298,1.866891,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.2222815,0.24907347,0.28241165,0.30408867,0.32827887,56.82553047,24.2309871
348991,348990,Melotte_22,4423,66728265476081408,1,1,0.9092964538816477,56.73055848,0.13391173,24.1877982,0.08562942,166.5041655,-23.4804732,20.39259052,0.17107093,-44.0206383,0.1155257,7.22539976,0.14798135,,,-0.010391,-0.45027,0.012014,,,,31,4.15963667,1.2209738,1.0476388,1.0,2500.35986986,3.5738246,229.60066669,18.077007,3602.98197067,12.322175,17.19236,19.43611,15.85624,3.579869,2.24375,1.33612,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.20995555,0.2460996,0.26809309,0.29982197,0.31328012,56.73045912,24.1879938
348992,348991,Melotte_22,4423,66728501697350016,1,1,0.8225450796464365,56.75775853,0.25597537,24.224328,0.17144674,166.4973986,-23.4367541,18.82686712,0.3898433,-43.79682879,0.24267441,7.37935466,0.28904122,,,-0.16985,-0.37018,-0.0088885,,,,31,4.18985614,1.2222159,1.0413917,1.0,704.73429558,1.725902,86.42019702,11.955394,1067.55481485,11.024773,18.567303,20.497004,17.17692,3.320084,1.929701,1.390383,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.11980714,0.12703273,0.15485534,0.17269032,0.19329014,56.75766678,24.2245227
348993,348992,Melotte_22,4423,66729021390315904,1,0,0.39463147347701627,56.78930915,0.1762094,24.2594895,0.11865734,166.4948216,-23.3913849,18.70836803,0.25867254,-44.98238317,0.16630054,7.83364043,0.19645627,,,-0.036262,-0.34655,0.091355,,,,31,4.21788024,1.228208,1.1386613,1.0,1353.21149245,2.8148193,172.66953991,17.052532,2012.67049124,25.781294,17.858953,19.745502,16.488464,3.257038,1.886549,1.370489,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.16048401,0.1814157,0.20762671,0.23507707,0.249344,56.78921795,24.2596894
348994,348993,Melotte_22,4423,66729261908482048,1,1,0.9506980911326758,56.79198814,0.01860982,24.2764536,0.01285843,166.4843569,-23.3771903,19.95946014,0.02599199,-44.49803681,0.01797756,7.35706422,0.02060636,,,0.068987,-0.33194,0.097083,,,,31,4.23390114,1.5994945,1.0107602,1.0,3344330.23496558,726.26025,1941763.78339373,882.3231,2041610.59878773,922.3661,9.376594,9.618052,8.972963,0.645088,0.241458,0.40363,,,,,,,,,,,,NOT_AVAILABLE,0,0,1.29745181,1.303044,1.3294401,1.34832935,1.40395831,56.79189083,24.2766514
348995,348994,Melotte_22,4423,66729635568719872,1,1,0.7964800791399269,56.84331612,0.13781063,24.2384069,0.08546719,166.5499591,-23.3738368,20.21484114,0.18410343,-44.31925434,0.11010443,7.5007629,0.14132895,,,0.21409,-0.1332,-0.042364,,,,31,4.18655662,1.2153087,0.9481336,1.0,1690.29761984,2.3812058,186.86753801,12.2858095,2617.14604416,44.26453,17.617458,19.659708,16.203325,3.456383,2.04225,1.414133,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.1789604,0.19554534,0.22881022,0.24966269,0.27331218,56.84321759,24.2386038
