recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
10224,10223,Alessi_13,76,4755198025592857216,0,1,0.8883623160499113,43.21289199,0.02617087,-43.9791356,0.02860136,255.5729821,-60.3745602,39.97763709,0.02972145,-4.59960788,0.03811597,10.06571004,0.0333133,,,0.029442,-0.13179,-0.19139,,,,31,-56.4170902,1.2240064,1.0655508,1.0,8074.78249336,6.5900745,1042.14699622,17.23108,11499.30793251,39.732887,15.919539,17.79372,14.596216,3.197504,1.874181,1.323323,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.19139639,0.21387639,0.24914177,0.28893538,0.32445706,43.21264508,-43.9791152
10225,10224,Alessi_13,76,4755745925980823296,0,1,0.7855069881080821,44.76377517,0.01230408,-42.5458458,0.01326408,252.0471764,-59.8782031,42.13385526,0.01566372,-4.86691901,0.01825069,10.6250209,0.01515621,,,0.075884,-0.0604,-0.17985,,,,31,-55.7662587,1.2578797,1.1372443,1.0,40085.59209187,34.90726,6890.43992646,31.696396,51681.63889988,94.24382,14.179896,15.742925,12.964555,2.77837,1.563028,1.215342,19.894705,4.066154,2.0,22.0,8.0,12.355106,0.03359464,17.0,,,,NOT_AVAILABLE,0,0,0.39538208,0.47576053,0.51387518,0.57633678,0.59169054,44.76352099,-42.5458242
10226,10225,Alessi_13,76,4755745925980823680,0,1,0.832503891607677,44.75642524,0.0194749,-42.5390194,0.02206817,252.0381871,-59.8856582,42.22727294,0.02611695,-5.21942998,0.03014636,10.60595883,0.0253358,,,0.028374,-0.082227,-0.18392,,,,31,-55.7576363,1.2369632,1.0388006,1.0,13137.63566543,22.178183,1877.61163758,20.590645,17778.36593525,90.03536,15.391074,17.154528,14.123166,3.031362,1.763454,1.267908,19.397165,7.329099,2.0,18.0,5.0,13.451054,0.09468883,18.0,,,,NOT_AVAILABLE,0,0,0.24757582,0.26831594,0.31139923,0.36190395,0.41551768,44.75617053,-42.5389962
10227,10226,Alessi_13,76,4831585702579099904,0,1,0.6390505472012104,58.89192969,0.01537491,-47.9046099,0.01624628,255.820993,-48.8123175,36.34341557,0.02030975,5.35699634,0.02466904,10.91663797,0.01707937,,,0.18893,-0.085512,-0.27766,,,,31,-65.3824991,1.2576369,1.2042485,1.0,35307.66359911,50.125427,6049.89538076,44.414986,45881.71801045,164.41122,14.317695,15.884172,13.093797,2.790376,1.566478,1.223898,4.48141,3.087118,2.0,21.0,3.0,12.519708,0.04830192,18.0,,,,NOT_AVAILABLE,0,0,0.372717,0.45065186,0.48650916,0.55428139,0.56965435,58.89168874,-47.9046337
10228,10227,Alessi_13,76,4832545026474596224,0,1,0.6160586726696241,56.29826073,0.02840418,-49.8556068,0.03048712,259.4154488,-49.9246247,37.31804601,0.03706877,5.33155346,0.04138444,10.79699597,0.03194193,,,0.11836,-0.21094,-0.12714,,,,31,-66.1626855,1.219506,1.0655457,1.0,7777.71008699,10.437097,944.83357008,10.051327,10983.91803032,42.677204,15.960238,17.900154,14.646003,3.254151,1.939917,1.314235,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.1878177,0.2099021,0.24515761,0.28432683,0.31910416,56.29800348,-49.8556305
10229,10228,Alessi_13,76,4835911731078860672,0,1,0.6139084576604618,56.22492794,0.02660064,-45.2552991,0.02788857,252.4532666,-51.1988862,40.39791972,0.03215021,5.57369357,0.03705305,11.55801326,0.03120096,,,0.18891,-0.17588,-0.27753,,,,31,-62.177507,1.2462001,1.0923728,1.0,8656.62744236,4.6470346,1366.03198671,11.674222,11466.99932656,13.251696,15.843995,17.49989,14.599271,2.900619,1.655894,1.244724,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.19736089,0.22085245,0.25711862,0.29738437,0.33623344,56.22467288,-45.2553239
10230,10229,Alessi_13,76,4838343163604983168,0,1,0.6819798937719544,60.97419217,0.01701571,-44.6573041,0.0178473,250.6111684,-48.0011535,31.75706169,0.02017383,3.6221613,0.02502228,9.79984361,0.01948583,,,0.14123,-0.06887,-0.20361,,,,31,-63.1606726,1.2758396,2.136638,1.0,77892.32984166,59.575916,15576.57009161,90.23245,97409.42866782,247.61575,13.458631,14.857363,12.276393,2.58097,1.398732,1.182238,15.643732,35.59265,1.0,20.0,2.0,11.694105,0.05346728,18.0,,,,NOT_AVAILABLE,0,0,0.53309631,0.61641857,0.6459221,0.67214973,0.70349035,60.97399375,-44.6573202
10231,10230,Alessi_13,76,4838343163605429760,0,1,0.6399080430665637,60.97279866,0.01159575,-44.658754,0.01212126,250.6135208,-48.0019329,31.76119903,0.01387828,2.38820325,0.01686501,9.87391238,0.01329622,1.5272305,0.00348183,0.10707,-0.019241,-0.19063,-0.0025711,0.025008,0.038571,95,-63.1615596,,1.2301626,1.0,1549961.57356369,2317.579,788846.92096275,3954.021,1089175.83125563,3975.8335,10.211564,10.596061,9.65515,0.94091,0.384497,0.556414,18.510769,1.38071,1.0,22.0,10.0,9.437892,0.01201737,9.0,92.1092,6.7625985,8.0,NOT_AVAILABLE,0,1,0.9783605,0.9783605,1.06891669,1.10506241,1.25720239,60.9726002,-44.6587647
10232,10231,Alessi_13,76,4839139553621190784,0,1,0.6390505472012104,65.69042958,0.05083713,-44.5477112,0.05984129,249.9356497,-44.6743889,29.84929902,0.06362055,5.50953508,0.0731286,9.97993739,0.06421288,1.4741666,0.01701903,0.27087,-0.21594,-0.1926,0.11488,0.0067261,0.028537,95,-64.4174018,,5.718005,1.0,1259936.53799272,2878.5576,617181.64520422,5115.272,917207.89133289,5042.821,10.436495,10.86251,9.841726,1.020783,0.426015,0.594768,16.917894,1.90406,1.0,20.0,4.0,9.618976,0.01291851,16.0,,,,NOT_AVAILABLE,0,1,0.93479927,0.97466453,1.02312024,1.10047167,1.17630063,65.69024343,-44.5477357
10233,10232,Alessi_13,76,4840411585494767744,0,1,0.6096391419445145,64.16043446,0.04375885,-42.1106878,0.04573064,246.5751565,-45.9363254,28.71326883,0.05572082,3.62587954,0.0627303,9.28946228,0.05128809,,,0.061144,-0.23714,-0.20125,,,,31,-61.7412952,1.2008498,1.0465491,1.0,4229.21633818,4.4659348,415.96616236,9.495947,6204.8368915,13.710971,16.621717,18.790897,15.266069,3.524828,2.16918,1.355648,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.14487334,0.15958027,0.18294828,0.21571813,0.24522239,64.16026244,-42.1107039
10234,10233,Alessi_13,76,4841603146861616896,0,1,0.6139084576604618,59.62376146,0.03932938,-43.4214493,0.04176899,248.9620286,-49.1320113,34.28555907,0.05156083,1.51787293,0.06333563,10.68970028,0.04647867,,,0.15629,0.014002,-0.28439,,,,31,-61.6292813,1.2694325,5.273539,1.0,102342.99910665,103.63005,19675.02622391,67.145775,134171.95790613,196.48982,13.162222,14.603754,11.928741,2.675013,1.441532,1.23348,11.716736,6.839836,1.0,12.0,5.0,11.343372,0.02656939,7.0,,,,NOT_AVAILABLE,0,1,0.60456346,0.66054605,0.68931693,0.70707328,0.72133013,59.62355166,-43.421456
10235,10234,Alessi_13,76,4841782947075852032,0,1,0.655818476728266,58.44145907,0.0081505,-42.8383687,0.00824471,248.2527068,-50.0664256,37.0517048,0.00970589,1.81201335,0.01180522,10.97602867,0.00968661,,,0.10907,-0.076527,-0.13032,,,,31,-60.7349977,1.3103192,1.1119581,1.0,104245.58252192,71.83644,25265.56240924,83.88772,119817.33415299,235.12573,13.142222,14.33222,12.051597,2.280623,1.189998,1.090626,16.272177,2.933534,1.0,21.0,11.0,11.518735,0.01858528,10.0,,,,NOT_AVAILABLE,0,0,0.60932793,0.66577704,0.69238922,0.7082913,0.72232123,58.4412345,-42.8383767
10236,10235,Alessi_13,76,4841782951372182528,0,1,0.6420450503398756,58.44201695,0.09547911,-42.837844,0.10060275,248.2518088,-50.0660934,36.73189829,0.11030038,1.91415167,0.16479477,11.16941679,0.11295386,1.1680864,0.02947095,0.074679,-0.10109,-0.011342,-0.11781,0.01895,-0.043762,95,-60.7346972,,1.2935388,1.0,1652.83687794,3.3386335,481.75929884,61.51134,4027.55240394,305.42535,17.641792,18.631468,15.735292,2.896175,0.989675,1.9065,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.0947716,0.10965774,0.12311498,0.13931263,0.15746204,58.44179432,-42.8378525
10237,10236,Alessi_13,76,4841875168613813248,0,1,0.6800442924581412,59.14971087,0.01819812,-42.5551948,0.0204531,247.7116969,-49.587534,34.99671435,0.02301859,1.97297165,0.02899825,10.5582543,0.02234814,,,0.10106,-0.098691,0.0060978,,,,31,-60.6974998,1.2391007,1.1329395,1.0,17139.33327336,9.754029,2487.84859731,13.814696,23144.16535752,30.015455,15.102382,16.848982,13.836792,3.01219,1.7466,1.26559,20.736158,4.878123,2.0,23.0,4.0,13.180535,0.05528406,25.0,,,,NOT_AVAILABLE,0,0,0.26271227,0.3144784,0.34985645,0.42142812,0.43984739,59.14949972,-42.5552036
10238,10237,Alessi_13,76,4842708052968225280,0,1,0.6186519969534686,58.00027814,0.03468865,-42.1056184,0.03774641,247.1849597,-50.487377,30.11892595,0.04519103,1.49225519,0.05823371,8.84029975,0.04153652,,,-0.026936,-0.025099,-0.2323,,,,31,-59.9333872,1.2206985,1.1803534,1.0,7118.6062797,8.182481,878.88337198,10.65688,10167.6165952,45.40177,16.05638,17.978714,14.729848,3.248866,1.922335,1.326531,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.18066031,0.20170367,0.23525492,0.27357357,0.30732777,58.00009771,-42.1056251
10239,10238,Alessi_13,76,4842913902160748416,0,1,0.7600890405952657,56.91635556,0.04168825,-41.2337302,0.04333931,245.977045,-51.4020194,33.15545005,0.05315076,0.44894402,0.06357962,9.3676316,0.05049722,,,0.1308,-0.074098,-0.2313,,,,31,-58.8020886,1.1988875,0.97829455,1.0,4226.98046971,4.7429614,431.69335633,12.127795,6265.59795967,21.214493,16.622292,18.750605,15.255489,3.495115,2.128313,1.366802,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.14487334,0.15958027,0.18294828,0.21571813,0.24522239,56.91615962,-41.2337322
10240,10239,Alessi_13,76,4843023715884306048,0,1,0.6771762762231637,57.66335531,0.03938085,-40.9472094,0.04412992,245.4176473,-50.8767872,33.26434763,0.04995366,0.8610339,0.06154995,9.22008512,0.04852814,,,0.036246,0.02028,-0.08879,,,,31,-58.7749178,1.1981629,1.0013815,1.0,3619.06429153,3.256791,367.64935902,13.7255,5329.52561235,10.766973,16.790876,18.924957,15.431174,3.493783,2.134081,1.359702,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.13848487,0.14919515,0.17026437,0.200605,0.23203865,57.66315958,-40.9472133
10241,10240,Alessi_13,76,4843613397714473088,0,1,0.8346071422917987,59.12257551,0.01967272,-38.9621667,0.02062438,242.1728897,-49.9205752,30.26742484,0.02567282,0.30097603,0.02809959,8.82980953,0.0238013,,,0.13762,-0.025737,-0.17344,,,,31,-57.3920818,1.7534535,0.93486416,1.0,33094666.76083507,10028.373,24205062.7187332,12246.773,14030365.09426841,6741.1616,6.887972,6.878777,6.880223,-0.001447,-0.009195,0.007749,93.04525,3.650039,1.0,17.0,0.0,6.8622155,0.00617045,17.0,,,,NOT_AVAILABLE,0,1,2.01165069,2.02524771,2.13566455,2.21146528,2.43666695,59.12240251,-38.9621681
10242,10241,Alessi_13,76,4847613798973274880,0,1,0.6887090767536673,51.39378165,0.01501427,-44.1332412,0.01721279,252.058997,-54.803386,36.13952614,0.01770364,0.23933282,0.02359599,9.27148046,0.01860049,,,0.16653,0.02673,-0.16771,,,,31,-59.5384326,1.3133104,1.097462,1.0,30621.38970137,8.894525,7512.91101099,16.010712,35445.14958756,86.31002,14.472304,15.649021,13.374003,2.275018,1.176717,1.098301,-0.331385,3.364791,2.0,16.0,2.0,12.828997,0.06542683,14.0,,,,NOT_AVAILABLE,0,0,0.34766613,0.41831395,0.45870985,0.52880176,0.54355659,51.39355786,-44.1332423
10243,10242,Alessi_13,76,4848589168866469376,0,1,0.7613091248390476,53.98439369,0.01667906,-42.7642005,0.01940933,249.0329554,-53.3011821,35.7721749,0.02090394,0.17497364,0.02632185,9.7743813,0.02167222,,,0.2136,-0.12742,-0.061011,,,,31,-59.2229317,1.2444248,1.1125916,1.0,17876.04939104,10.007983,2729.55433763,10.903609,23799.7187543,24.839264,15.056688,16.748312,13.806466,2.941846,1.691624,1.250222,15.496433,5.629874,2.0,14.0,1.0,13.202526,0.07183246,18.0,,,,NOT_AVAILABLE,0,0,0.26866787,0.32391408,0.35735972,0.43120282,0.44581748,53.98417713,-42.7642013
10244,10243,Alessi_13,76,4849192938189070848,0,1,0.7294836171751129,54.7030189,0.02430608,-41.0171466,0.02820766,246.0049361,-53.0831372,31.92311069,0.02936017,-1.19352758,0.03868074,8.63689536,0.03151604,,,0.052673,0.0062331,-0.1417,,,,31,-57.8959713,1.2496077,2.0146782,1.0,29840.37894572,19.746489,4793.31171903,18.37664,39335.13787401,45.45967,14.500356,16.136953,13.260943,2.87601,1.636598,1.239412,28.718332,4.394166,2.0,20.0,5.0,12.702789,0.02689351,22.0,,,,NOT_AVAILABLE,0,0,0.3520462,0.41298885,0.45362189,0.51906877,0.5458293,54.70283085,-41.0171413
10245,10244,Alessi_13,76,4851031287270970112,0,1,0.6642762693751335,48.77735023,0.06087813,-42.6264804,0.06798514,250.4153084,-57.048021,35.66804194,0.06693231,-2.38507347,0.08453625,8.90774679,0.08047,,,0.078068,-0.12438,-0.23649,,,,31,-57.2959719,1.2071074,2.4998453,1.0,8245.09854778,15.567067,900.06379359,8.027668,12394.68961335,22.346722,15.896877,17.95286,14.514807,3.438053,2.055983,1.38207,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.19258929,0.21506751,0.25196601,0.29123965,0.32873938,48.77713478,-42.6264698
10246,10245,Alessi_13,76,4852070360118886272,0,1,0.9848797176761659,47.71802587,0.01502335,-41.6563009,0.01532972,249.0833213,-58.0716345,39.14174871,0.01871845,-3.82072281,0.02334489,10.0915067,0.01789304,,,-7.2308e-06,0.032833,-0.23253,,,,31,-56.0672761,1.2566534,1.1151301,1.0,30740.83168354,62.428017,5202.49804868,46.53173,39716.59249551,183.02345,14.468078,16.048012,13.250465,2.797546,1.579934,1.217612,12.608818,3.609089,2.0,19.0,2.0,12.666611,0.0617437,18.0,,,,NOT_AVAILABLE,0,0,0.34885903,0.41831395,0.45920749,0.52456965,0.5442675,47.71779303,-41.6562839
10247,10246,Alessi_13,76,4852789543802708096,0,1,0.7483669720321902,51.24280584,0.01580663,-40.6606077,0.01862903,246.1767484,-55.7230612,40.76358119,0.02130568,-2.93283199,0.02619087,10.99748758,0.02173076,,,0.26911,-0.18896,-0.29832,,,,31,-56.4199773,1.2489234,1.1868998,1.0,24711.94024044,17.229609,3879.38198454,16.653423,32607.25572573,57.786892,14.7051,16.366636,13.46461,2.902026,1.661536,1.24049,-1.791948,6.860788,2.0,14.0,3.0,12.90635,0.05626396,18.0,,,,NOT_AVAILABLE,0,0,0.32584158,0.3754181,0.41887275,0.48369556,0.50868911,51.24256701,-40.6605947
10248,10247,Alessi_13,76,4852826476225205504,0,1,1.0,51.60032329,0.07050099,-40.1453146,0.08008161,245.1906568,-55.5502543,36.34288175,0.09215312,-2.52416585,0.11401439,9.83574189,0.0944246,1.1942453,0.01951411,0.15352,-0.10736,-0.16182,-0.026024,-0.027135,0.066783,95,-56.0804538,,1.0997527,1.0,1452.56469217,1.6660626,118.12981617,7.561415,2333.54438279,9.448379,17.782028,20.157644,16.327856,3.829788,2.375616,1.454172,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.09,0.10419726,0.1168721,0.13328094,0.14790989,51.60011199,-40.1453034
10249,10248,Alessi_13,76,4852964434870827520,0,1,0.7943798701845924,50.03963355,0.00935506,-40.2945108,0.01198114,245.8562304,-56.6925109,33.74101826,0.01149458,-3.75348587,0.01474663,9.011551,0.01328478,,,0.30109,-0.24255,-0.31499,,,,31,-55.6799632,1.6065445,0.909952,1.0,4916344.26251239,734.5007,2892291.37157812,1273.2207,2955526.96621049,667.81213,8.958262,9.185437,8.571308,0.614129,0.227176,0.386953,10.503002,0.211249,1.0,15.0,5.0,8.42193,0.00700313,9.0,13.5454855,1.4110781,9.0,NOT_AVAILABLE,0,0,1.25164907,1.29819841,1.324715,1.38974005,1.512706,50.03943694,-40.2944941
10250,10249,Alessi_13,76,4853382867764646912,0,1,0.6042902915625871,53.25641127,0.04564026,-38.6738787,0.05440425,242.3258953,-54.4984716,34.29920875,0.06352601,-5.99166331,0.08138117,10.10186995,0.06300469,,,0.17923,-0.016293,-0.096333,,,,31,-55.3029317,1.7135903,0.9988742,1.0,2147.83548042,1.7731509,1480.18501779,8.789309,954.82868199,8.437075,17.357365,17.412752,17.298082,0.11467,0.055387,0.059282,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.10670058,0.11843186,0.13588677,0.15461491,0.17895437,53.25621601,-38.673852
10251,10250,Alessi_13,76,4853696430441102976,1,1,1.0,51.91222575,0.07815197,-37.9287339,0.09614526,241.2469415,-55.6326124,34.21048063,0.10206722,-3.22959403,0.12998663,8.98828863,0.10615174,1.0967807,0.02485467,0.056175,0.042305,-0.3207,-0.054925,0.043258,0.012738,95,-54.1845796,,0.9367931,1.0,1080.92436456,2.6628318,84.92484674,7.2542315,1767.30063173,15.385215,18.102879,20.515955,16.62962,3.886335,2.413076,1.473259,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.09,0.09,0.10352558,0.11485355,0.13119363,51.91203299,-37.9287195
10252,10251,Alessi_13,76,4853716191586847360,1,1,1.0,51.58065856,0.01057176,-37.7431475,0.01348331,240.9728344,-55.9141151,37.43502633,0.01325314,-3.6614747,0.01872879,10.04089516,0.01494018,,,0.11419,0.0027258,-0.13304,,,,31,-53.9062694,1.2613024,1.1084412,1.0,35623.32667601,34.674145,6304.03952241,34.163162,46271.30740886,108.39795,14.308031,15.839495,13.084616,2.754879,1.531464,1.223415,16.172596,6.260511,2.0,13.0,0.0,12.500666,0.03074654,17.0,,,,NOT_AVAILABLE,0,0,0.3739099,0.45293446,0.48837103,0.55488124,0.57112343,51.58044816,-37.7431312
10253,10252,Alessi_13,76,4854307557043632768,0,1,1.0,49.00223195,0.02765631,-37.4850021,0.03269262,240.9856922,-57.9727575,35.00326048,0.03518046,-4.30974607,0.04705493,8.92956048,0.03966832,,,0.16981,-0.02189,-0.21853,,,,31,-52.8031021,1.2246861,1.104904,1.0,6837.4421239,6.0962977,850.12673495,9.592328,9559.03572458,20.025686,16.100132,18.014833,14.796861,3.217973,1.914701,1.303271,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.17827451,0.19720072,0.23058054,0.26909566,0.30090429,49.0020359,-37.4849829
10254,10253,Alessi_13,76,4854308003720230528,0,1,1.0,49.01299293,0.00700757,-37.4228785,0.00872273,240.8674481,-57.9730932,38.89423963,0.00854159,-5.14386192,0.0115883,10.08179372,0.01019781,,,0.077807,-0.066195,-0.22154,,,,31,-52.7507396,1.5368127,0.80188036,1.0,2244650.82029966,1730.9865,1161009.54921465,3259.1406,1552754.1463886,3016.467,9.809495,10.176453,9.270139,0.906314,0.366958,0.539356,16.451742,0.427763,1.0,24.0,9.0,9.066318,0.04386836,12.0,29.653412,5.1689625,12.0,NOT_AVAILABLE,0,0,1.04238279,1.05041828,1.13631761,1.18201166,1.34269811,49.01277527,-37.4228557
10255,10254,Alessi_13,76,4854506946605939712,1,1,1.0,51.7493936,0.04142883,-37.2048754,0.04912744,239.9932597,-55.8386186,36.24401268,0.05078784,-3.76300759,0.06931195,9.36463392,0.05695026,,,0.11931,0.038991,-0.30743,,,,31,-53.4727424,1.2050245,1.0591441,1.0,3620.50801669,4.6970735,375.60386817,7.8225565,5278.94953065,20.729937,16.790443,18.901716,15.441526,3.46019,2.111273,1.348917,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.13848487,0.14919515,0.17026437,0.200605,0.23203865,51.74919136,-37.2048587
