recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
14952,14951,Alessi_62,94,4519351681942897280,1,1,1.0,283.9020335,0.00862166,21.7588351,0.01643719,52.91243451,8.85845036,0.34862203,0.01264704,-1.26535237,0.01921537,1.56615394,0.02183307,,,0.050238,-0.15449,-0.25047,,,,31,44.3248797,1.5861821,1.6285576,1.0,369696.38733723,76.37184,210941.77709405,60.465607,230338.93296948,47.932026,11.767754,12.028135,11.341977,0.686158,0.260382,0.425776,17.351078,2.546708,1.0,29.0,8.0,11.159657,0.01283805,19.0,100.791405,58.468044,19.0,NOT_AVAILABLE,0,0,1.68720454,1.73814415,1.80186145,1.89666319,2.02603585,283.9020319,21.7588408
14953,14952,Alessi_62,94,4519352197338886656,1,1,1.0,283.9225261,0.01803396,21.7924918,0.03778535,52.95148299,8.85594252,0.13281735,0.02877842,-1.21710379,0.04365822,1.57594109,0.04962121,,,0.10316,-0.10841,-0.34874,,,,31,44.3556892,1.3598725,1.0359626,1.0,4631.05566399,1.465214,1430.28975494,3.9155216,4649.79216836,5.3975234,16.523167,17.449982,15.579311,1.87067,0.926815,0.943855,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.71795396,0.72425572,0.74533421,0.75905281,0.78436837,283.9225255,21.7924972
14954,14953,Alessi_62,94,4519352506576637952,1,1,0.8951203405020888,283.8767873,0.0136345,21.7761527,0.02596818,52.91790677,8.88709266,0.26183005,0.02015419,-1.34063304,0.03147985,1.55424897,0.03473905,,,0.076873,-0.1351,-0.28103,,,,31,44.3451722,1.4093783,1.0136137,1.0,7896.56012455,2.3032513,2941.46277817,5.452372,7097.73296998,6.9689016,15.943772,16.667133,15.120096,1.547037,0.723361,0.823676,,,,,,,,,,,,VARIABLE,0,0,0.78410281,0.79970125,0.82122897,0.84500649,0.86656281,283.8767861,21.7761586
14955,14954,Alessi_62,94,4519352987612876672,1,1,0.5057579047151027,283.892852,0.02139961,21.8132742,0.04120304,52.95830743,8.88978815,0.64716181,0.03255288,-1.54866624,0.05063565,1.67575604,0.05478177,,,0.021973,-0.017376,-0.26354,,,,31,44.3799698,1.3370156,1.0090865,1.0,3192.87070479,1.2705,895.02973483,4.306895,3368.07501278,4.8791447,16.926914,17.958948,15.929441,2.029507,1.032034,0.997473,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.67850196,0.6938515,0.70443297,0.72488762,0.73511327,283.8928489,21.8132811
14956,14955,Alessi_62,94,4519353880966458240,1,1,0.5210590041214984,284.0722319,0.05115837,21.7637844,0.09631056,52.98653524,8.71828016,0.46850228,0.07823026,-1.12174098,0.11962622,1.76726311,0.12362329,,,-0.032854,0.072856,-0.23635,,,,31,44.3085433,1.2887615,1.0083729,1.0,824.71091789,0.7713224,175.61057217,4.7743626,1005.15474081,5.065509,18.396612,19.727165,17.242313,2.484852,1.330553,1.154299,,,,,,,,,,,,VARIABLE,0,0,0.53342298,0.54738863,0.5602573,0.57723985,0.58962531,284.0722296,21.7637894
14957,14956,Alessi_62,94,4519353915326221184,1,1,0.6286948639062161,284.0498983,0.00662089,21.7694628,0.01273815,52.98256963,8.73942437,0.466,0.01006477,-0.48016768,0.01538176,1.60349669,0.01630394,,,-0.008336,-0.0018882,-0.26526,,,,31,44.3169711,1.475211,1.0176615,1.0,35570.75235395,12.452963,16004.96054671,20.673473,28084.66711751,26.090431,14.309634,14.827906,13.626722,1.201183,0.518271,0.682912,7.219529,6.477144,2.0,29.0,4.0,13.399634,0.04629203,26.0,,,,VARIABLE,0,0,1.03890938,1.05664981,1.09497301,1.12355556,1.16517182,284.0498961,21.7694649
14958,14957,Alessi_62,94,4519353949678137856,1,1,1.0,284.0627816,0.0385921,21.7712747,0.07253702,52.98949037,8.72944253,0.2549913,0.06031076,-0.9587864,0.09537434,1.65681938,0.09439885,1.2986906,0.01454355,-0.00021973,0.039845,-0.31122,-0.020927,-0.15106,-0.092576,95,44.3171508,,1.5021734,0.96777344,2438.23395958,1.7906606,746.8625684,10.506938,2932.00528657,9.453736,17.219679,18.155441,16.079983,2.075458,0.935762,1.139696,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.64994891,0.66500147,0.67534456,0.69554792,0.70494452,284.0627803,21.7712789
14959,14958,Alessi_62,94,4519354701290642688,1,1,0.6181507185149647,284.0506377,0.039342,21.7759148,0.07392724,52.98874879,8.74161526,0.52074113,0.05933947,-1.17411261,0.09009904,1.46982752,0.09617417,,,-0.029341,0.034734,-0.24165,,,,31,44.3232714,1.2991121,0.990031,1.0,1225.28598021,0.83655596,286.42664067,4.0057335,1393.11715481,4.565681,17.966774,19.196009,16.887926,2.308083,1.229235,1.078848,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.57795518,0.58808394,0.60224836,0.61773347,0.63147095,284.0506352,21.7759201
14960,14959,Alessi_62,94,4519354907449641984,1,1,0.5162388490369646,283.9942968,0.05204739,21.7902967,0.10169363,52.97881155,8.79497765,0.36843571,0.08060489,-1.30628356,0.11858118,1.85006832,0.13561173,,,0.033363,-0.14006,-0.20787,,,,31,44.3445718,1.2920614,1.0152491,1.0,844.23925777,0.7693658,201.34352621,4.2301517,1068.71096775,5.954966,18.371202,19.578697,17.175745,2.402952,1.207495,1.195458,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.53639179,0.54946365,0.56283005,0.57979311,0.59215048,283.9942951,21.7903025
14961,14960,Alessi_62,94,4519355839471537792,1,1,1.0,284.1669033,0.00832668,21.8231949,0.01606913,53.07937443,8.66503889,0.24248541,0.01299132,-0.95796707,0.02003855,1.61345471,0.02177649,,,0.034832,-0.027719,-0.30189,,,,31,44.3554796,1.461679,1.0233047,1.0,20481.58796769,4.61784,8937.36209897,11.364398,16572.1323562,11.548037,14.908958,15.460519,14.19945,1.261069,0.551561,0.709508,11.655753,7.426232,2.0,25.0,9.0,13.974882,0.05816183,19.0,,,,VARIABLE,0,0,0.93479168,0.95722887,0.98261837,1.01494587,1.04388115,284.1669022,21.8231992
