recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
460380,460379,NGC_2632,4598,611886230972558336,1,0,0.23551983883171515,133.2680807,0.09813327,17.7419551,0.04702879,209.3526015,34.6112959,-40.93581894,0.1257896,-11.49279579,0.08112828,5.42441091,0.11247848,,,0.27337,-0.3897,-0.099355,,,,31,0.21300154,1.2503985,1.6226131,1.0,3564.23532436,2.4096289,581.45512411,7.2814946,4700.64434258,12.982676,16.807451,18.427252,15.567502,2.85975,1.619801,1.239949,,,,,,,,,,,,NOT_AVAILABLE,1,0,0.38370119,0.39724949,0.40752071,0.41577973,0.42822804,133.2682717,17.7420062
460381,460380,NGC_2632,4598,612157157509901568,0,0,0.2426312361108431,135.1859122,0.0574247,18.1626698,0.04049614,209.6715412,36.4655508,-40.0744739,0.06905141,-10.45767565,0.05422765,5.43965123,0.06671923,,,0.29812,-0.12999,-0.21792,,,,31,1.12340494,1.2317612,1.0440437,1.0,3748.48812489,3.6079805,506.45379696,10.3220005,5217.750476,15.146639,16.752726,18.577192,15.454187,3.123005,1.824467,1.298538,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.38981879,0.40275888,0.41324,0.42150526,0.43414547,135.1860997,18.1627163
460382,460381,NGC_2632,4598,649104046738317056,0,0,0.2208788689762887,124.9507036,0.0822207,11.1076567,0.06431013,212.731278,24.600288,-26.89805788,0.10350453,-5.88918244,0.0782307,4.47135228,0.10382335,,,0.34824,-0.38735,-0.32941,,,,31,-8.23146835,1.2602208,1.0643147,1.0,2280.68206204,2.6008873,402.10141328,9.372091,2896.58307034,15.749299,17.292206,18.827703,16.09318,2.734524,1.535498,1.199026,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.33029442,0.3514353,0.35960056,0.36731461,0.38223505,124.9508254,11.1076829
460383,460382,NGC_2632,4598,649107688870968960,0,0,0.20972904893882466,125.1595607,0.05111126,11.1257412,0.03779933,212.8082175,24.7937833,-26.35917893,0.06461754,-5.81308144,0.05181549,4.28025457,0.06323822,1.2725234,0.01125542,0.39029,-0.37378,-0.41306,-0.040464,-0.047206,0.14914,95,-8.16656674,,0.99345803,1.0,5799.4783521,4.9556284,1240.15115869,9.322636,7109.14342684,16.450214,16.278894,17.604856,15.118352,2.486505,1.325962,1.160542,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.44131476,0.45408247,0.46362265,0.47286856,0.48616953,125.15968,11.125767
460384,460383,NGC_2632,4598,649342125365338368,0,0,0.21812610487027254,125.9217156,0.02583308,12.3430787,0.0193627,211.9277531,25.9795541,-26.37748843,0.03410545,-7.25264372,0.0273629,4.16550405,0.02921247,,,0.16129,-0.062803,-0.38739,,,,31,-6.80877246,1.3789399,1.4341605,1.0,29508.97870709,23.900951,9832.07152866,28.59469,28584.87430529,60.100597,14.512482,15.35693,13.607554,1.749375,0.844448,0.904927,35.907116,5.810079,2.0,16.0,5.0,13.172968,0.10826553,11.0,,,,NOT_AVAILABLE,0,0,0.6180712,0.62383326,0.63416238,0.64053603,0.66477934,125.9218356,12.3431109
460385,460384,NGC_2632,4598,649355491303446528,0,0,0.21812610487027254,125.8188577,0.08268972,12.4150166,0.06207036,211.8087942,25.9176928,-28.4792238,0.10972869,-7.10934542,0.0887194,4.31677136,0.09075363,,,0.16497,-0.091262,-0.27497,,,,31,-6.76242605,1.2667439,1.0364828,1.0,2004.09494514,2.2595963,364.23839238,7.135484,2506.45966397,12.945556,17.432571,18.935078,16.250244,2.684834,1.502506,1.182327,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.31245814,0.33626417,0.34599699,0.35382995,0.36828308,125.8189873,12.4150482
460386,460385,NGC_2632,4598,649562783605822976,0,0,0.23336620085430082,125.2520268,0.01703861,12.6900781,0.01159972,211.2779161,25.5264953,-27.7070764,0.02002121,-7.42371269,0.01461649,4.59825593,0.02054569,,,0.26855,-0.39059,-0.30311,,,,31,-6.62371161,1.6282321,1.0102609,1.0,2927126.19064148,596.73096,1786662.25437571,760.93445,1666955.45000218,500.27814,9.521263,9.708436,9.193086,0.51535,0.187173,0.328177,39.763916,0.271286,1.0,20.0,4.0,9.056776,0.03061537,7.0,21.373316,2.8596349,7.0,NOT_AVAILABLE,0,0,1.41359353,1.43638152,1.46920082,1.5055734,1.56187197,125.252153,12.6901111
460387,460386,NGC_2632,4598,650250596848550656,0,0,0.21484550064605137,124.0551346,0.17046711,12.591662,0.10488915,210.8472958,24.4213903,-25.13201641,0.21379955,-8.44743547,0.14897528,4.16573366,0.23446932,1.1526097,0.03176669,0.45278,-0.55953,-0.42521,-0.28847,-0.20257,0.17076,95,-6.98556226,,0.99764043,1.0,868.30026512,1.188211,161.09929456,6.4869175,1126.52288197,9.968273,18.340693,19.820808,17.118546,2.702263,1.480116,1.222147,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.23296913,0.24781975,0.25467997,0.26286035,0.28813002,124.0552491,12.5916995
460388,460387,NGC_2632,4598,651156147752395008,0,0,0.23336620085430082,125.447417,0.0152512,13.4540831,0.01008123,210.5894173,26.0117739,-29.15755199,0.01842898,-7.62593179,0.01199728,4.59882377,0.01646412,,,0.21054,-0.17852,-0.13971,,,,31,-5.83640049,1.4215822,1.0094875,1.0,64816.42980778,17.39757,25014.1095743,24.109907,56862.47073446,44.356106,13.658155,14.34308,12.860831,1.482248,0.684925,0.797323,41.69376,2.154532,2.0,28.0,2.0,12.57405,0.04626481,26.0,,,,VARIABLE,0,0,0.70448968,0.70482567,0.71629336,0.72186746,0.73945358,125.4475503,13.454117
460389,460388,NGC_2632,4598,651180268288716672,0,0,0.23336620085430082,125.5496177,0.05088089,13.522299,0.03551301,210.5647437,26.13026,-28.78601547,0.0611459,-8.29566501,0.04101554,4.7208291,0.05859701,,,0.23972,-0.24989,-0.14672,,,,31,-5.7469753,1.2450722,1.0133866,1.0,4663.86663447,5.09795,723.17583071,15.621295,6200.55649385,18.421207,16.515501,18.190432,15.266819,2.923613,1.674931,1.248682,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.41579874,0.42858207,0.43826865,0.44730026,0.45978766,125.5497493,13.5223359
460390,460389,NGC_2632,4598,651253145293821824,0,0,0.21812610487027254,126.6761551,0.06539127,13.9410076,0.05422347,210.6287614,27.3005659,-27.52163792,0.07614789,-7.40070072,0.05866035,4.1847108,0.08158266,,,0.30705,-0.25171,-0.31029,,,,31,-5.08233953,1.271805,1.0384647,1.0,3909.76748827,3.988989,755.23244444,12.340504,4938.49641434,19.714016,16.70699,18.143341,15.513908,2.629433,1.436352,1.193081,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.39492199,0.40792352,0.41834922,0.42670608,0.43907666,126.6762811,13.9410404
460391,460390,NGC_2632,4598,651281762660306176,0,0,0.23336620085430082,125.9622921,0.76860565,13.7879374,0.5500344,210.4739504,26.6043432,-25.64064559,1.4609439,-7.0584814,1.2369769,4.53428663,0.9967757,1.1474539,0.18222629,0.49517,-0.45839,-0.76637,-0.33724,-0.17745,0.21196,95,-5.39503181,,1.0665064,0.90869141,120.55591284,0.8057187,37.58618854,8.740601,184.95380554,11.456792,20.484396,21.400972,19.080236,2.320736,0.916576,1.40416,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.10543114,0.12790601,0.13204743,0.14,0.14256502,125.9624094,13.7879687
460392,460391,NGC_2632,4598,651308258314059264,0,0,0.21839574588229677,126.706745,0.04162479,14.1087296,0.03261848,210.4690576,27.3948463,-32.94086308,0.04955563,-9.51086665,0.03697838,5.14316404,0.0493541,,,0.35386,-0.16309,-0.29495,,,,31,-4.91238024,1.2893419,1.080479,1.0,7094.84727122,4.9620132,1488.39848103,11.245342,8614.97175532,16.12759,16.060009,17.406744,14.90976,2.496984,1.346735,1.150248,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.46837738,0.47665269,0.4864253,0.49611791,0.5116516,126.706896,14.1087719
460393,460392,NGC_2632,4598,651444116719391104,0,0,0.27253731126220243,127.9331979,0.06211467,14.0453473,0.04325487,211.0722728,28.4602938,-31.16264019,0.0703188,-9.7278524,0.05295778,4.79818661,0.07333229,,,0.26843,-0.20961,-0.25243,,,,31,-4.68598653,1.2789812,0.95397484,1.0,3190.14499916,2.623874,652.19316519,14.394973,3912.33260665,15.662339,16.927841,18.3026,15.766806,2.535795,1.37476,1.161036,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.36929903,0.38597381,0.39500707,0.40331274,0.41540695,127.9333406,14.0453906
460394,460393,NGC_2632,4598,651483454323649408,0,0,0.25594012611052885,128.8709565,0.17197987,14.0804708,0.12335443,211.4496682,29.308534,-31.63684479,0.20993988,-7.84017004,0.15528525,4.89797753,0.22556837,1.105039,0.04310443,0.44718,-0.40777,-0.29221,-0.21312,-0.14518,0.26398,95,-4.42648306,,0.93280935,1.0,628.51373679,1.2904959,63.35216326,7.0847244,934.59481268,16.323965,18.69158,20.834139,17.321337,3.512802,2.142559,1.370243,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.20312787,0.22289331,0.22867855,0.23581963,0.25542599,128.8711015,14.0805056
460395,460394,NGC_2632,4598,651608047031064320,0,0,0.24195755888596876,128.7454297,0.17066948,14.8825716,0.10857709,210.5486661,29.5137304,-31.52465628,0.2141475,-8.15625837,0.14894977,4.73998211,0.19452636,,,0.25354,-0.22399,-0.23449,,,,31,-3.68021043,1.2322499,0.9877078,1.0,833.43437427,1.5358334,109.18564251,9.421144,1144.93321903,10.804556,18.38519,20.243128,17.100945,3.142183,1.857939,1.284244,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.22901955,0.24472919,0.25066696,0.25877235,0.28396186,128.7455747,14.8826079
460396,460395,NGC_2632,4598,651719093409768704,0,0,0.21812610487027254,126.8515691,0.17929994,14.6925335,0.1298492,209.9273906,27.755366,-26.024914,0.21946305,-7.45535177,0.15790023,4.0333346,0.20417276,1.244999,0.04178605,0.27173,-0.20396,-0.18109,0.085503,0.042085,0.018378,95,-4.31196978,,1.1525204,1.0,667.75312441,1.2880977,76.08410864,7.787655,1037.17277133,13.110178,18.625828,20.635307,17.208267,3.42704,2.009479,1.417561,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.20883282,0.22780678,0.23337601,0.24069967,0.26151791,126.8516887,14.6925666
460397,460396,NGC_2632,4598,651725626056126720,0,0,0.22693811450500753,127.1353026,0.02916515,14.5987301,0.02105636,210.1475061,27.9705154,-33.25500307,0.03351727,-9.59176631,0.02489548,4.86824598,0.03419622,,,0.21444,-0.2647,-0.16077,,,,31,-4.33713762,1.3289751,1.0886832,1.0,14612.25056695,7.6676097,3930.15774205,11.061878,16130.07117519,22.1847,15.275574,16.352518,14.228805,2.123714,1.076944,1.046769,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.53775118,0.5518878,0.56128923,0.56825971,0.58539739,127.1354553,14.5987728
460398,460397,NGC_2632,4598,651772320940655104,0,0,0.2582178677279734,128.0940716,0.01818422,14.8936006,0.01264761,210.2543472,28.9389178,-32.0187604,0.0223747,-8.90796424,0.01628625,4.97697348,0.0221845,,,0.42868,-0.32247,-0.2936,,,,31,-3.82546023,1.3687588,1.0352247,1.0,34459.95336725,12.545942,11001.25816773,18.937403,34105.53470909,32.604183,14.34408,15.234937,13.415833,1.819103,0.890857,0.928246,36.262913,3.573845,2.0,17.0,5.0,13.170169,0.03861378,12.0,,,,VARIABLE,0,0,0.6325204,0.63961369,0.64998218,0.65673072,0.6752439,128.0942189,14.8936402
460399,460398,NGC_2632,4598,651837948040931840,0,0,0.21412663915637792,127.871917,0.03513188,15.1001759,0.02544377,209.9413397,28.8222878,-37.31189829,0.04073483,-9.58964959,0.03185517,5.39796333,0.0396062,,,0.24929,-0.22076,-0.22805,,,,31,-3.67784245,1.2859939,0.98414564,1.0,8734.31262723,8.082391,1823.55146139,13.569504,10558.37776545,26.47759,15.834295,17.186247,14.688903,2.497344,1.351952,1.145392,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.49100824,0.50024142,0.50884872,0.51716946,0.53137679,127.8720888,15.1002185
460400,460399,NGC_2632,4598,651928657751421824,0,0,0.21439654400314895,125.1030816,0.08381652,13.7392815,0.05011607,210.149014,25.8208639,-31.83417069,0.10668174,-8.13713647,0.06510965,4.9422463,0.09368177,,,0.2494,-0.36836,-0.30853,,,,31,-5.63617736,1.2473546,1.06196,1.0,2540.74657767,2.8451133,403.9398789,9.634605,3353.17732477,9.670436,17.174963,18.82275,15.934255,2.888495,1.647787,1.240708,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.34565345,0.36241015,0.370581,0.37856378,0.39378151,125.1032273,13.7393177
460401,460400,NGC_2632,4598,652026136329044736,0,0,0.21812610487027254,124.9431589,0.01949766,14.2082205,0.0122565,209.6025746,25.8670533,-27.17117934,0.02418968,-7.62891359,0.01755567,4.41979693,0.02084977,,,0.18267,-0.10711,-0.4807,,,,31,-5.21532184,1.3745658,1.0147755,1.0,30225.91219015,6.262019,9886.72238117,15.607701,29584.21094388,18.180498,14.486419,15.350911,13.570246,1.780665,0.864492,0.916173,32.858704,3.269802,2.0,22.0,3.0,13.155846,0.06716999,20.0,,,,NOT_AVAILABLE,0,0,0.62131869,0.62636716,0.63651497,0.64293524,0.6675036,124.9432835,14.2082544
