recno,Name,ID,AllNames,Type,CST,N,CSTt,Nt,RA_ICRS,DE_ICRS,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,r50J,rJ,r50Jpc,rJpc,probJ,NJ,MassJ,e_MassJ,MassTot,e_MassTot,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType,Note,_RA.icrs,_DE.icrs
5355,Stock_2,5361,"Stock_2,Theia_524",o,99.0,3011,24.3327381,1103,33.8500429,59.57700901,133.38681928,-1.58,0.66570009,0.61112262,2.60026833,13.69515299,4.30195808,3.94923383,16.81452062,90.22312067,15.82887813,0.53154972,0.01600502,-13.71297933,0.45053127,0.01356554,2.67474028,0.06801043,0.0020478,370.14979602,370.24623325,370.34272073,967,0,-8376.23142998,268.96805471,11.24511925,8.16756427,7.58555683,0.34094542,495,0.9323,0.9804,0.9878822,0.99987233,0.99987233,,8.20795536,8.4626255,8.65797138,0.6694,0.89959878,1.07964754,1.639,2.01945972,2.38863254,7.63234472,7.76670647,7.93521309,0.98488533,3.2543124,6.36497147,21.05206149,1.0,2662,3318.85166751,105.40479526,3764.31773433,116.85362296,40,0,0,2,m:m,,33.84990397,59.57706996
