recno,Name,ID,AllNames,Type,CST,N,CSTt,Nt,RA_ICRS,DE_ICRS,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,r50J,rJ,r50Jpc,rJpc,probJ,NJ,MassJ,e_MassJ,MassTot,e_MassTot,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType,Note,_RA.icrs,_DE.icrs
4417,Melotte_22,4423,"Collinder_42,Escorial_1,M45,MWSC_305,Melotte_22,OCL_421,Pleiades,Theia_369",o,99.0,1721,99.0,1014,56.67978318,24.10845447,166.52495523,-23.57,1.14555306,0.98676432,4.71006552,14.78068304,2.69633296,2.32250585,11.10982531,35.57798936,19.95516294,0.99627374,0.0312867,-45.45667271,1.14009119,0.0358031,7.37826421,0.17393637,0.00546225,134.82289933,134.84134308,134.85979187,907,0,-8242.30016357,28.79970738,-32.81181283,5.34254864,21.88857237,1.09717499,398,0.9412,0.9911,0.99568957,0.99998295,0.99998295,,7.74429512,8.08497238,8.29353523,3.54e-06,0.1020945,0.16589311,0.1207,0.63367569,0.96061438,5.42880678,5.59026957,5.7150197,1.53538355,5.79808687,3.61427584,13.6921353,1.0,1639,946.50771693,86.76730235,984.54716424,92.35778673,20,0,0,2,m:m,,56.67968601,24.1086565
