recno,Name,ID,AllNames,Type,CST,N,CSTt,Nt,RA_ICRS,DE_ICRS,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,r50J,rJ,r50Jpc,rJpc,probJ,NJ,MassJ,e_MassJ,MassTot,e_MassTot,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType,Note,_RA.icrs,_DE.icrs
74,Alessi_13,76,"Alessi_13,Chi_For_Group,Harrington_2,MWSC_278,Ramakers_26,Slotegraaf_3",m,18.7789209,167,18.9507097,163,51.99294197,-35.77331776,237.42675241,-55.76,5.16227658,5.14303772,18.95143073,21.97544586,9.41787136,9.38258308,35.79573832,42.06589988,35.49917422,3.81499547,0.29881351,-4.18381758,3.09903403,0.24273508,9.50232977,0.7082223,0.05547225,104.22200435,104.24535617,104.26871845,152,0,-8153.77457006,-49.43203472,-65.29443451,18.01721706,12.02919164,1.3533898,79,0.6735,0.9437,0.97360393,0.99966371,0.99966371,,7.05851364,7.393538,7.58704996,0.005408,0.15583833,0.24675694,0.06371,0.59563634,0.86245507,4.98031998,5.08762574,5.23496723,1.16694994,2.22811969,2.12347117,4.05594076,1.0,49,24.834419,2.66366518,85.8934345,10.91750042,80,0,0,1,1:1,,51.99274751,-35.77329917
