recno,Name,ID,AllNames,Type,CST,N,CSTt,Nt,RA_ICRS,DE_ICRS,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,r50J,rJ,r50Jpc,rJpc,probJ,NJ,MassJ,e_MassJ,MassTot,e_MassTot,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType,Note,_RA.icrs,_DE.icrs
4600,NGC_2682,4606,"Collinder_204,MWSC_1585,Melotte_94,NGC_2682,OCL_549",o,99.0,1844,32.21553591,806,132.84984192,11.81745461,215.68932372,31.93,0.16999293,0.18076563,0.59596776,1.68382909,2.48412754,2.64155123,8.70923825,24.6130144,-10.96518353,0.18536773,0.0065293,-2.90571303,0.18722325,0.00659466,1.15008072,0.04579123,0.00161293,836.63941074,837.26777331,837.89708047,797,0,-8697.99741979,-414.56773909,465.03777815,33.76749829,4.97426156,0.25285593,387,0.8696,0.9701,0.98475772,0.99993706,0.99993706,,9.06340504,9.22745991,9.42043972,0.006559,0.10158402,0.15662533,0.1534,0.5609166,0.81470394,9.41242599,9.55587959,9.73990536,0.28089011,1.40671495,4.10470228,20.56056859,1.0,1834,2778.93645551,399.33886536,2761.9086319,403.23152849,80,0,0,1,1:1,,132.84989171,11.81746752
