recno,Name,ID,AllNames,Type,CST,N,CSTt,Nt,RA_ICRS,DE_ICRS,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,r50J,rJ,r50Jpc,rJpc,probJ,NJ,MassJ,e_MassJ,MassTot,e_MassTot,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType,Note,_RA.icrs,_DE.icrs
4774,NGC_6633,4780,"Collinder_380,MWSC_2917,Melotte_201,NGC_6633,OCL_90,Theia_924",o,31.46294048,515,26.47339157,368,276.80547862,6.55920048,36.05411555,8.357,0.46232888,0.42030727,1.81985504,3.30271009,3.14323318,2.85753032,12.37653361,22.47853432,1.20413826,0.32275571,0.0168248,-1.80368368,0.31877787,0.01661745,2.54040049,0.084079,0.00438292,389.32661607,389.52809008,389.72977273,339,0,-7810.25450158,226.82188008,76.61502639,-27.90126378,10.23419857,0.74640564,188,0.9648,0.9924,0.99542767,0.99992144,0.99995768,,8.47830009,8.67431688,8.9023695,0.2385,0.38720512,0.52147472,0.4142,0.96014476,1.2726959,7.67070627,7.84708428,7.99729395,0.50544468,1.64605393,3.43637888,11.19385598,1.0,459,574.32428488,66.74459916,645.19756671,70.15261425,80,0,0,2,1:m,,276.80547323,6.5592085
